ID,Nominal Stage Number,Actual Stage Number,Race,Year,Is Multi-Stage,Has Prologue,Is A Stage,Date,Depart,Arrive,Length,Type,Profile,Total distance,Total stages,Average distance,Top finishes,Total high mountain stages,Mountain top finishes,Total medium mountain stages,Hill top finishes,Total flat stages,Flat top finishes,Total individual time trial stages,Total individual time trials,Total team time trial stages,Total individual team time trials,Total KOM sprints,Total HC,Total 1st Category,Total 2nd Category,Total 3rd Category,Total 4th Category
TDS2017S03,3,4.0,Tour de Suisse,2017,1,1,1,20170613,Bern,Villars-sur-Ollon,150.16,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2017S04,4,5.0,Tour de Suisse,2017,1,1,1,20170614,Bex,Cevio,219.70,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2017S05,5,6.0,Tour de Suisse,2017,1,1,1,20170615,Locarno,La Punt,166.11,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2017S06,6,7.0,Tour de Suisse,2017,1,1,1,20170616,Zernez,Sölden,160.92,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2017S07,7,8.0,Tour de Suisse,2017,1,1,1,20170617,Schaffhausen,Schaffhausen,100.16,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2017S08,8,9.0,Tour de Suisse,2017,1,1,1,20170618,Schaffhausen,Schaffhausen,28.65,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2017R01,,,Tour de Suisse,2017,1,1,0,,,,,,,1161.86,9.0,129.1,2.0,3.0,2.0,1.0,0.0,3.0,0.0,2.0,34.71,0.0,0.0,22.0,5.0,1.0,4.0,12.0,0.0
TDS2018S01,1,1.0,Tour de Suisse,2018,1,0,1,20180609,Frauenfeld,Frauenfeld,18.26,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2018S02,2,2.0,Tour de Suisse,2018,1,0,1,20180610,Frauenfeld,Frauenfeld,156.47,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2018S03,3,3.0,Tour de Suisse,2018,1,0,1,20180611,Oberstammheim,Gansingen,182.98,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2018S04,4,4.0,Tour de Suisse,2018,1,0,1,20180612,Gansingen,Gstaad,190.72,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2018S05,5,5.0,Tour de Suisse,2018,1,0,1,20180613,Gstaad,Leukerbad,154.63,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2018S06,6,6.0,Tour de Suisse,2018,1,0,1,20180614,Fiesch,Gommiswald,186.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2018S07,7,7.0,Tour de Suisse,2018,1,0,1,20180615,Eschenbach/Atzmanning,Arosa,170.52,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2018S08,8,8.0,Tour de Suisse,2018,1,0,1,20180616,Bellinzona,Bellinzona,120.14,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2018S09,9,9.0,Tour de Suisse,2018,1,0,1,20180617,Bellinzona,Bellinzona,34.32,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2018R01,,,Tour de Suisse,2018,1,0,0,,,,,,,1214.04,9.0,134.89,3.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,52.58,0.0,0.0,19.0,4.0,2.0,1.0,12.0,0.0
TDS2019S01,1,1.0,Tour de Suisse,2019,1,0,1,20190615,Langnau im Emmental,Langnau i.E,9.56,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2019S02,2,2.0,Tour de Suisse,2019,1,0,1,20190616,Langnau i.E.,Langnau i.E.,157.53,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2019S03,3,3.0,Tour de Suisse,2019,1,0,1,20190617,Flamatt,Murten,161.28,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2019S04,4,4.0,Tour de Suisse,2019,1,0,1,20190618,Murten,Arlesheim,162.12,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
TDS2019S05,5,5.0,Tour de Suisse,2019,1,0,1,20190619,Münchenstein,Einsiedeln,174.21,IRR,Plain,,,,,,,,,,,,,,,,,,,,
TDS2019S06,6,6.0,Tour de Suisse,2019,1,0,1,20190620,Einsiedeln,Flumserberg,121.86,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2019S07,7,7.0,Tour de Suisse,2019,1,0,1,20190621,Unterterzen,San Gottardo,216.64,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2019S08,8,8.0,Tour de Suisse,2019,1,0,1,20190622,Goms,Goms,19.22,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
TDS2019S09,9,9.0,Tour de Suisse,2019,1,0,1,20190623,Ulrichen,Ulrichen,101.29,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
TDS2019R01,,,Tour de Suisse,2019,1,0,0,,,,,,,1123.71,9.0,124.86,2.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,28.78,0.0,0.0,20.0,5.0,1.0,9.0,5.0,0.0
VAE2009S01,1,1.0,Vuelta a España,2009,1,0,1,20090829,Assen,Assen,4.76,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
VAE2009S02,2,2.0,Vuelta a España,2009,1,0,1,20090830,Assen,Emmen,203.67,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009S03,3,3.0,Vuelta a España,2009,1,0,1,20090831,Zutphen,Venlo,189.88,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009S04,4,4.0,Vuelta a España,2009,1,0,1,20090901,Venlo,Liege,221.28,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009S05,5,5.0,Vuelta a España,2009,1,0,1,20090903,Tarragona,Vinaros,177.55,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009S06,6,6.0,Vuelta a España,2009,1,0,1,20090904,Xativa,Xativa,176.80,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S07,7,7.0,Vuelta a España,2009,1,0,1,20090905,Valencia,Valencia,30.45,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
VAE2009S08,8,8.0,Vuelta a España,2009,1,0,1,20090906,Alzira,Alto de Aitana,205.54,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S09,9,9.0,Vuelta a España,2009,1,0,1,20090907,Alcoy,Xorret del Cati,186.88,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S10,10,10.0,Vuelta a España,2009,1,0,1,20090908,Alicante,Murcia,168.73,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S11,11,11.0,Vuelta a España,2009,1,0,1,20090909,Murcia,Caravaca de la Cruz,200.00,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S12,12,12.0,Vuelta a España,2009,1,0,1,20090911,Almeria,Alto de Velefique,180.61,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S13,13,13.0,Vuelta a España,2009,1,0,1,20090912,Berja,Sierra Nevada,175.99,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S14,14,14.0,Vuelta a España,2009,1,0,1,20090913,Granada,Sierra de la Pandera,157.00,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S15,15,15.0,Vuelta a España,2009,1,0,1,20090914,Jaen,Cordoba,163.36,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S16,16,16.0,Vuelta a España,2009,1,0,1,20090915,Cordoba,Puertollano,172.77,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009S17,17,17.0,Vuelta a España,2009,1,0,1,20090916,Ciudad Real,Talavera de la Reina,193.58,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009S18,18,18.0,Vuelta a España,2009,1,0,1,20090917,Talavera de la Reina,Avila,167.76,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S19,19,19.0,Vuelta a España,2009,1,0,1,20090918,Avila,La Granja. Real Fabrica de Cristales,180.65,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2009S20,20,20.0,Vuelta a España,2009,1,0,1,20090919,Toledo,Toledo,28.76,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
VAE2009S21,21,21.0,Vuelta a España,2009,1,0,1,20090920,Rivas-Vaciamadrid,Madrid,109.05,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2009R01,,,Vuelta a España,2009,1,0,0,,,,,,,3295.07,21.0,156.91,4.0,6.0,4.0,5.0,0.0,7.0,0.0,3.0,63.97,0.0,0.0,49.0,3.0,11.0,14.0,17.0,4.0
VAE2010S01,1,1.0,Vuelta a España,2010,1,0,1,20100828,Siviglia,Siviglia,13.17,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
VAE2010S02,2,2.0,Vuelta a España,2010,1,0,1,20100829,Alcalá de Guadaíra,Marbella,173.88,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S03,3,3.0,Vuelta a España,2010,1,0,1,20100830,Marbella,Malaga,158.54,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S04,4,4.0,Vuelta a España,2010,1,0,1,20100831,Malaga,Valdepeñas de Jaén,183.23,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S05,5,5.0,Vuelta a España,2010,1,0,1,20100901,Guadix,Lorca,199.88,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S06,6,6.0,Vuelta a España,2010,1,0,1,20100902,Caravace de la Cruz,Murcia,153.77,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S07,7,7.0,Vuelta a España,2010,1,0,1,20100903,Murcia,Orihuela,189.79,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S08,8,8.0,Vuelta a España,2010,1,0,1,20100904,Villena,Xorret del Catí,197.51,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S09,9,9.0,Vuelta a España,2010,1,0,1,20100905,Calp,Alcoy,191.19,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S10,10,10.0,Vuelta a España,2010,1,0,1,20100907,Tarragona,Vilanova i la Geltrú,179.80,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S11,11,11.0,Vuelta a España,2010,1,0,1,20100908,Vilanova i la Geltrú,Andorra (Pal),212.16,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S12,12,12.0,Vuelta a España,2010,1,0,1,20100909,Andorre la Vella,Lleida,179.78,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S13,13,13.0,Vuelta a España,2010,1,0,1,20100910,Rincón de Soto,Burgos,197.60,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S14,14,14.0,Vuelta a España,2010,1,0,1,20100911,Burgos,Peña Cabarga,178.28,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S15,15,15.0,Vuelta a España,2010,1,0,1,20100912,Solares,Lagos de Covadonga,182.27,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S16,16,16.0,Vuelta a España,2010,1,0,1,20100913,Gijón,Cotobello,181.54,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S17,17,17.0,Vuelta a España,2010,1,0,1,20100915,Peñafiel,Peñafiel,46.09,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
VAE2010S18,18,18.0,Vuelta a España,2010,1,0,1,20100916,Valladolid,Salamanca,152.80,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S19,19,19.0,Vuelta a España,2010,1,0,1,20100917,Piedrahita,Toledo,227.33,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010S20,20,20.0,Vuelta a España,2010,1,0,1,20100918,San Martín de Valdeiglesias,Bola del Mundo,171.19,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2010S21,21,21.0,Vuelta a España,2010,1,0,1,20100919,San Sebastián de los Reyes,Madrid,94.73,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2010R01,,,Vuelta a España,2010,1,0,0,,,,,,,3464.53,21.0,164.98,5.0,4.0,4.0,5.0,1.0,10.0,0.0,1.0,46.09,1.0,13.17,40.0,1.0,7.0,15.0,13.0,0.0
VAE2011S01,1,1.0,Vuelta a España,2011,1,0,1,20110820,Benidorm,Benidorm,13.72,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
VAE2011S02,2,2.0,Vuelta a España,2011,1,0,1,20110821,La Nucia,Playas de Orihuela,171.92,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2011S03,3,3.0,Vuelta a España,2011,1,0,1,20110822,Petrer,Totana,163.99,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S04,4,4.0,Vuelta a España,2011,1,0,1,20110823,Baza,Sierra Nevada,170.69,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S05,5,5.0,Vuelta a España,2011,1,0,1,20110824,Sierra Nevada,Valdepenas de Jaen,187.18,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S06,6,6.0,Vuelta a España,2011,1,0,1,20110825,Ubeda,Cordoba,191.52,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S07,7,7.0,Vuelta a España,2011,1,0,1,20110826,Almaden,Talavera de la Reina,182.79,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2011S08,8,8.0,Vuelta a España,2011,1,0,1,20110827,Talavera de la Reina,San Lorenzo de El Escorial,176.11,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S09,9,9.0,Vuelta a España,2011,1,0,1,20110828,Villacastina,Sierra de Bejar La Covatilla,178.41,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S10,10,10.0,Vuelta a España,2011,1,0,1,20110829,Salamanca,Salamanca,47.60,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
VAE2011S11,11,11.0,Vuelta a España,2011,1,0,1,20110831,Verin,Estacion de Montana Manzaneda,168.71,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S12,12,12.0,Vuelta a España,2011,1,0,1,20110901,Ponteareas,Pontevedra,168.91,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2011S13,13,13.0,Vuelta a España,2011,1,0,1,20110902,Sarria,Ponferrada,161.45,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S14,14,14.0,Vuelta a España,2011,1,0,1,20110903,Astorga,La Farrapona Lagos de Somiedo,175.80,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S15,15,15.0,Vuelta a España,2011,1,0,1,20110904,Aviles,Alto de l'Angliru,141.41,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S16,16,16.0,Vuelta a España,2011,1,0,1,20110906,Villa Romana la Olmeda (Palencia),Haro,203.26,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2011S17,17,17.0,Vuelta a España,2011,1,0,1,20110907,Faustino V,Pena Cabarga,210.66,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S18,18,18.0,Vuelta a España,2011,1,0,1,20110908,Solares,Noja,173.60,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S19,19,19.0,Vuelta a España,2011,1,0,1,20110909,Noja,Bilbao,158.80,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S20,20,20.0,Vuelta a España,2011,1,0,1,20110910,Bilbao,Vitoria,183.92,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2011S21,21,21.0,Vuelta a España,2011,1,0,1,20110911,Circuito del Jarama,Madrid,97.34,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2011R01,,,Vuelta a España,2011,1,0,0,,,,,,,3327.79,21.0,158.47,6.0,5.0,5.0,9.0,1.0,5.0,0.0,1.0,47.6,1.0,13.72,47.0,0.0,9.0,13.0,19.0,0.0
VAE2012S01,1,1.0,Vuelta a España,2012,1,0,1,20120818,Pamplona,Pamplona,17.12,IRR,Team time trial,,,,,,,,,,,,,,,,,,,,
VAE2012S02,2,2.0,Vuelta a España,2012,1,0,1,20120819,Pamplona,Viana,185.96,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S03,3,3.0,Vuelta a España,2012,1,0,1,20120820,Faustino V,Eibar (Arrete),155.78,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2012S04,4,4.0,Vuelta a España,2012,1,0,1,20120821,Barakaldo,Estación de Valdezcaray,161.26,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2012S05,5,5.0,Vuelta a España,2012,1,0,1,20120822,Logroño,Logroño,168.25,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S06,6,6.0,Vuelta a España,2012,1,0,1,20120823,Tarazona,Jaca,176.31,IRR,Medium Mountain,,,,,,,,,,,,,,,,,,,,
VAE2012S07,7,7.0,Vuelta a España,2012,1,0,1,20120824,Huesca,MotorLand Aragón,165.86,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S08,8,8.0,Vuelta a España,2012,1,0,1,20120825,Lleida,Andorra - Collada de la Gallina,177.17,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2012S09,9,9.0,Vuelta a España,2012,1,0,1,20120826,Andorra,Barcellona,199.29,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S10,10,10.0,Vuelta a España,2012,1,0,1,20120828,Ponteareas,Sanxenxo,202.05,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S11,11,11.0,Vuelta a España,2012,1,0,1,20120829,Cambados,Pontevedra,41.13,ITT,Individual Time Trial,,,,,,,,,,,,,,,,,,,,
VAE2012S12,12,12.0,Vuelta a España,2012,1,0,1,20120830,Vilagarcía de Arousa,Mirador de Ézaro,193.47,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S13,13,13.0,Vuelta a España,2012,1,0,1,20120831,Santiago de Compostela,Ferrol,174.80,IRR,Plain,,,,,,,,,,,,,,,,,,,,
VAE2012S14,14,14.0,Vuelta a España,2012,1,0,1,20120901,Palas de Rei,Puerto de Ancares,150.37,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2012S15,15,15.0,Vuelta a España,2012,1,0,1,20120902,La Robla,Lagos de Covadonga,186.60,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
VAE2012S16,16,16.0,Vuelta a España,2012,1,0,1,20120903,Gijón,Valgrande-Pajares,187.43,IRR,High mountain,,,,,,,,,,,,,,,,,,,,
